perturbation,gene,fm_log2FC,fm_call,real_label,regime,raw_log2FC,raw_se,raw_q,n_trt,n_cntrl
MEIS1,RREB1,-0.0627231746912002,no_effect,TESTED_NEGATIVE,single_unseen,0.0739684009463731,0.0762487512576395,0.5996844279223461,272,4271
MEIS1,RREB1,-0.0627231746912002,no_effect,TESTED_NEGATIVE,single_unseen,0.0739684009463731,0.0762487512576395,0.5996844279223461,272,4271
MEIS1,ZNF318,0.21323923766613,no_effect,TESTED_NEGATIVE,single_unseen,-0.0188690251288691,0.1101618398774916,0.9471727249937328,125,1995
MEIS1,ZNF318,0.21323923766613,no_effect,TESTED_NEGATIVE,single_unseen,-0.0188690251288691,0.1101618398774916,0.9471727249937328,125,1995
MEIS1,PTPN12,0.0801799446344375,no_effect,TESTED_NEGATIVE,single_unseen,-0.0484048520180044,0.0616015067899294,0.6899693206720233,335,5613
MEIS1,PTPN12,0.0801799446344375,no_effect,TESTED_NEGATIVE,single_unseen,-0.0484048520180044,0.0616015067899294,0.6899693206720233,335,5613
MEIS1,ZC3HAV1,0.1227626055479049,no_effect,TESTED_NEGATIVE,single_unseen,-0.0313191223111526,0.0554214367170493,0.7929484862894277,495,7760
MEIS1,ZC3HAV1,0.1227626055479049,no_effect,TESTED_NEGATIVE,single_unseen,-0.0313191223111526,0.0554214367170493,0.7929484862894277,495,7760
MEIS1,TMSB4X,0.0351387187838554,no_effect,TESTED_NEGATIVE,single_unseen,0.0520258950814877,0.0230495861982994,0.1167430478309232,761,11587
MEIS1,TMSB4X,0.0351387187838554,no_effect,TESTED_NEGATIVE,single_unseen,0.0520258950814877,0.0230495861982994,0.1167430478309232,761,11587
MEIS1,BCORL1,0.3415729999542236,effect,TESTED_NEGATIVE,single_unseen,0.0482831064450097,0.1218832158008119,0.8634943643886431,101,1573
MEIS1,BCORL1,0.3415729999542236,effect,TESTED_NEGATIVE,single_unseen,0.0482831064450097,0.1218832158008119,0.8634943643886431,101,1573
MEIS1,SET,-0.0671691745519638,no_effect,TESTED_NEGATIVE,single_unseen,-0.134443864941442,0.0202311322195182,8.728824731140753e-10,761,11576
MEIS1,SET,-0.0671691745519638,no_effect,TESTED_NEGATIVE,single_unseen,-0.134443864941442,0.0202311322195182,8.728824731140753e-10,761,11576
MEIS1,CDKN1C,0.5428810119628906,effect,POSITIVE,single_unseen,0.40051871163428,0.1015455194192055,0.0009373248848309,195,2740
MEIS1,CDKN1C,0.5428810119628906,effect,POSITIVE,single_unseen,0.40051871163428,0.1015455194192055,0.0009373248848309,195,2740
MEIS1,SPI1,-0.0453559383749961,no_effect,TESTED_NEGATIVE,single_unseen,0.01385437842138,0.0637664996585109,0.9306886004369618,253,4132
MEIS1,SPI1,-0.0453559383749961,no_effect,TESTED_NEGATIVE,single_unseen,0.01385437842138,0.0637664996585109,0.9306886004369618,253,4132
MEIS1,KMT2A,-0.0227095931768417,no_effect,TESTED_NEGATIVE,single_unseen,0.0350574448317101,0.0491861205744446,0.7233876629018244,492,7468
MEIS1,KMT2A,-0.0227095931768417,no_effect,TESTED_NEGATIVE,single_unseen,0.0350574448317101,0.0491861205744446,0.7233876629018244,492,7468
MEIS1,CBL,0.2022520899772644,no_effect,TESTED_NEGATIVE,single_unseen,0.0767649595920206,0.0881798570620223,0.6471028901734104,198,3070
MEIS1,CBL,0.2022520899772644,no_effect,TESTED_NEGATIVE,single_unseen,0.0767649595920206,0.0881798570620223,0.6471028901734104,198,3070
MEIS1,CELF2,0.0754616856575012,no_effect,TESTED_NEGATIVE,single_unseen,0.0504083856307606,0.0418144049548855,0.4907920255968496,612,9538
MEIS1,CELF2,0.0754616856575012,no_effect,TESTED_NEGATIVE,single_unseen,0.0504083856307606,0.0418144049548855,0.4907920255968496,612,9538
MEIS1,SLC38A2,-0.0363985784351825,no_effect,TESTED_NEGATIVE,single_unseen,-0.0537718918301878,0.0740928050305986,0.718723090430202,311,5131
MEIS1,SLC38A2,-0.0363985784351825,no_effect,TESTED_NEGATIVE,single_unseen,-0.0537718918301878,0.0740928050305986,0.718723090430202,311,5131
MEIS1,TSC22D1,0.2548897862434387,effect,POSITIVE,single_unseen,0.317808388057862,0.0684718812014127,5.327409375002116e-05,374,4875
MEIS1,TSC22D1,0.2548897862434387,effect,POSITIVE,single_unseen,0.317808388057862,0.0684718812014127,5.327409375002116e-05,374,4875
MEIS1,ELMSAN1,0.5580294132232666,effect,TESTED_NEGATIVE,single_unseen,0.0099919569993401,0.0947341793309818,0.9688397629701294,98,1602
MEIS1,ELMSAN1,0.5580294132232666,effect,TESTED_NEGATIVE,single_unseen,0.0099919569993401,0.0947341793309818,0.9688397629701294,98,1602
MEIS1,CBFA2T3,0.0938675627112388,no_effect,TESTED_NEGATIVE,single_unseen,-0.0241050495268797,0.1035917518337357,0.927571614244866,295,4876
MEIS1,CBFA2T3,0.0938675627112388,no_effect,TESTED_NEGATIVE,single_unseen,-0.0241050495268797,0.1035917518337357,0.927571614244866,295,4876
MEIS1,IKZF3,0.112344205379486,no_effect,TESTED_NEGATIVE,single_unseen,0.0144059619353902,0.0954231754333897,0.9533605846649326,184,2940
MEIS1,IKZF3,0.112344205379486,no_effect,TESTED_NEGATIVE,single_unseen,0.0144059619353902,0.0954231754333897,0.9533605846649326,184,2940
MEIS1,HOXB9,0.1804901510477066,no_effect,TESTED_NEGATIVE,single_unseen,0.0939662633888661,0.0514881710578154,0.2355358415841584,480,7312
MEIS1,HOXB9,0.1804901510477066,no_effect,TESTED_NEGATIVE,single_unseen,0.0939662633888661,0.0514881710578154,0.2355358415841584,480,7312
MEIS1,CEBPB,0.1555878520011901,no_effect,TESTED_NEGATIVE,single_unseen,0.0349923868005074,0.0697716353519954,0.8187744680851063,223,3485
MEIS1,CEBPB,0.1555878520011901,no_effect,TESTED_NEGATIVE,single_unseen,0.0349923868005074,0.0697716353519954,0.8187744680851063,223,3485
MEIS1,PTPN1,0.0741966813802719,no_effect,TESTED_NEGATIVE,single_unseen,-0.0190070620860586,0.0854621686414635,0.9306886004369618,415,6631
MEIS1,PTPN1,0.0741966813802719,no_effect,TESTED_NEGATIVE,single_unseen,-0.0190070620860586,0.0854621686414635,0.9306886004369618,415,6631
MEIS1,MIDN,0.2151142060756683,no_effect,TESTED_NEGATIVE,single_unseen,0.0238977246077396,0.0571814843278411,0.8540078000866677,361,5824
MEIS1,MIDN,0.2151142060756683,no_effect,TESTED_NEGATIVE,single_unseen,0.0238977246077396,0.0571814843278411,0.8540078000866677,361,5824
MEIS1,KLF1,0.0243828669190406,no_effect,TESTED_NEGATIVE,single_unseen,-0.028172354432953,0.0555426003356261,0.817058769653488,408,6882
MEIS1,KLF1,0.0243828669190406,no_effect,TESTED_NEGATIVE,single_unseen,-0.028172354432953,0.0555426003356261,0.817058769653488,408,6882
MEIS1,LYL1,0.0705255344510078,no_effect,TESTED_NEGATIVE,single_unseen,0.0279908990252849,0.0318840610025031,0.644960217349117,651,10345
MEIS1,LYL1,0.0705255344510078,no_effect,TESTED_NEGATIVE,single_unseen,0.0279908990252849,0.0318840610025031,0.644960217349117,651,10345
MEIS1,SAMD1,-0.102227084338665,no_effect,TESTED_NEGATIVE,single_unseen,-0.085212477758688,0.0629722918312397,0.4256902654867256,317,5670
MEIS1,SAMD1,-0.102227084338665,no_effect,TESTED_NEGATIVE,single_unseen,-0.085212477758688,0.0629722918312397,0.4256902654867256,317,5670
MEIS1,MAPK1,-0.0048199454322457,no_effect,TESTED_NEGATIVE,single_unseen,-0.0167206420274719,0.0329652226865583,0.817058769653488,676,10490
MEIS1,MAPK1,-0.0048199454322457,no_effect,TESTED_NEGATIVE,single_unseen,-0.0167206420274719,0.0329652226865583,0.817058769653488,676,10490
GLB1L2,ARID1A,0.0113490941002964,no_effect,TESTED_NEGATIVE,single_seen,0.0139966509024666,0.1160489059601104,0.9639580590099976,253,6903
GLB1L2,MAP7D1,0.0328710414469242,no_effect,TESTED_NEGATIVE,single_seen,0.0208036028150779,0.0571826252058216,0.8769270410306679,281,6921
GLB1L2,KIF2C,-0.0161373596638441,no_effect,TESTED_NEGATIVE,single_seen,-0.0251020400818129,0.0478680692972327,0.8118193069306929,190,5426
GLB1L2,FEV,-0.3522553741931915,effect,POSITIVE,single_seen,-0.392301226119479,0.1395858917692711,0.0334879805586802,100,3208
GLB1L2,NCL,-0.0839512646198272,no_effect,TESTED_NEGATIVE,single_seen,-0.173758159539982,0.0320771348225862,1.210986008284761e-06,455,11547
GLB1L2,RREB1,0.0747436806559562,no_effect,POSITIVE,single_seen,0.355517551685933,0.0895379038568945,0.0008578186936588,199,4271
GLB1L2,PTPN12,0.0672790929675102,no_effect,TESTED_NEGATIVE,single_seen,-0.0108243676538271,0.0716991713721806,0.9533605846649326,219,5613
GLB1L2,BPGM,0.0918345227837562,no_effect,TESTED_NEGATIVE,single_seen,-0.0334303131218559,0.1094350755405879,0.901038362477972,102,2823
GLB1L2,ZC3HAV1,0.1208170354366302,no_effect,TESTED_NEGATIVE,single_seen,-0.0412733367506425,0.081371560659382,0.817058769653488,303,7760
GLB1L2,TMSB4X,0.039863683283329,no_effect,TESTED_NEGATIVE,single_seen,-0.0147169186942243,0.0859208586352849,0.9471727249937328,456,11587
GLB1L2,DUSP9,1.4987143278121948,effect,POSITIVE,single_seen,-0.919062467364687,0.31953375795771,0.028337665955162,23,1061
GLB1L2,CDKN1C,0.6609799265861511,effect,POSITIVE,single_seen,0.903093719229272,0.120462164336765,2.4526707586017845e-12,181,2740
GLB1L2,SPI1,0.3836537003517151,effect,TESTED_NEGATIVE,single_seen,0.0158125940830439,0.0650705379009406,0.9233984058539136,163,4132
GLB1L2,KMT2A,0.0424564369022846,no_effect,TESTED_NEGATIVE,single_seen,-0.0641570344639735,0.0661349130126246,0.5996844279223461,272,7468
GLB1L2,GLB1L2,0.2788390517234802,effect,POSITIVE,single_seen,2.89191348492095,0.1161603160968941,1.6324902224950291e-136,152,511
GLB1L2,CDKN1B,0.101041778922081,no_effect,TESTED_NEGATIVE,single_seen,0.0400075826880701,0.1205580209379849,0.8903618104278442,73,1775
GLB1L2,SLC38A2,-0.1864139139652252,no_effect,TESTED_NEGATIVE,single_seen,0.0337805284165129,0.0797830695545804,0.852031313424181,193,5131
GLB1L2,COL2A1,0.2315907925367355,no_effect,TESTED_NEGATIVE,single_seen,-0.0433249151184085,0.0808391106546424,0.8073650397629814,195,5480
GLB1L2,TSC22D1,0.3067851364612579,effect,POSITIVE,single_seen,0.250033659501022,0.0918878138835206,0.041876504501823,214,4875
GLB1L2,IGDCC3,2.229738235473633,effect,POSITIVE,single_seen,1.25059306005803,0.2597621941186449,2.4551988113758048e-05,52,578
GLB1L2,CBFA2T3,0.1060523316264152,no_effect,POSITIVE,single_seen,0.368137841887586,0.0797176399170327,5.913311891749056e-05,217,4876
GLB1L2,LHX1,1.4184746742248535,effect,POSITIVE,single_seen,-1.19235967998615,0.3158558698994335,0.0017691024020227,23,1144
GLB1L2,HOXB9,0.1684692203998565,no_effect,TESTED_NEGATIVE,single_seen,0.0911800071114181,0.0711481375879485,0.4570681996341782,293,7312
GLB1L2,PTPN1,-0.1099922955036163,no_effect,TESTED_NEGATIVE,single_seen,0.0289206678407077,0.0730057417400677,0.8634943643886431,263,6631
GLB1L2,MIDN,0.2282890826463699,no_effect,TESTED_NEGATIVE,single_seen,0.0177333953119567,0.1035317639092634,0.9471727249937328,220,5824
GLB1L2,KLF1,-0.0542722903192043,no_effect,TESTED_NEGATIVE,single_seen,0.0023907248338494,0.0112697106062039,0.9325479943611432,271,6882
GLB1L2,SAMD1,-0.0243425816297531,no_effect,POSITIVE,single_seen,0.571782878274819,0.0748325885117809,8.352451481876787e-13,254,5670
GLB1L2,FOXA3,0.2292123883962631,no_effect,TESTED_NEGATIVE,single_seen,0.020274001456011,0.0933136130399275,0.9306886004369618,36,887
GLB1L2,MAPK1,-0.0045728627592325,no_effect,TESTED_NEGATIVE,single_seen,0.0005913500927415,0.005350799916046,0.9668305454545454,412,10490
KLF1,TP73,0.4514535069465637,effect,TESTED_NEGATIVE,single_seen,-6.48732151641752e-05,0.0009235500382092,0.9803163144146284,45,263
KLF1,TP73,0.4514535069465637,effect,TESTED_NEGATIVE,single_seen,-6.48732151641752e-05,0.0009235500382092,0.9803163144146284,45,263
KLF1,ARID1A,-0.1159446537494659,no_effect,TESTED_NEGATIVE,single_seen,-0.103868414190334,0.0320132222373504,0.0099889061896465,1080,6903
KLF1,ARID1A,-0.1159446537494659,no_effect,TESTED_NEGATIVE,single_seen,-0.103868414190334,0.0320132222373504,0.0099889061896465,1080,6903
KLF1,MAP7D1,0.0435338243842124,no_effect,TESTED_NEGATIVE,single_seen,0.0424605385644901,0.030508876125825,0.4082960432678622,1199,6921
KLF1,MAP7D1,0.0435338243842124,no_effect,TESTED_NEGATIVE,single_seen,0.0424605385644901,0.030508876125825,0.4082960432678622,1199,6921
KLF1,SLC6A9,1.152616024017334,effect,POSITIVE,single_seen,0.827981615136331,0.1245256460090046,8.540975520623108e-10,140,396
KLF1,SLC6A9,1.152616024017334,effect,POSITIVE,single_seen,0.827981615136331,0.1245256460090046,8.540975520623108e-10,140,396
KLF1,KIF2C,-0.1178962960839271,no_effect,TESTED_NEGATIVE,single_seen,-0.094127285048948,0.0417022132334178,0.1167430478309232,873,5426
KLF1,KIF2C,-0.1178962960839271,no_effect,TESTED_NEGATIVE,single_seen,-0.094127285048948,0.0417022132334178,0.1167430478309232,873,5426
KLF1,STIL,0.1342459619045257,no_effect,TESTED_NEGATIVE,single_seen,-0.119806519025948,0.0684340390851781,0.2612696041822255,344,2143
KLF1,STIL,0.1342459619045257,no_effect,TESTED_NEGATIVE,single_seen,-0.119806519025948,0.0684340390851781,0.2612696041822255,344,2143
KLF1,JUN,-0.3223677575588226,effect,TESTED_NEGATIVE,single_seen,0.0601455588924151,0.1001158224476167,0.7764147092175604,183,1279
KLF1,JUN,-0.3223677575588226,effect,TESTED_NEGATIVE,single_seen,0.0601455588924151,0.1001158224476167,0.7764147092175604,183,1279
KLF1,CKS1B,0.0260852128267288,no_effect,TESTED_NEGATIVE,single_seen,0.020863943645232,0.0177567473831301,0.5073821609862219,1852,11217
KLF1,CKS1B,0.0260852128267288,no_effect,TESTED_NEGATIVE,single_seen,0.020863943645232,0.0177567473831301,0.5073821609862219,1852,11217
KLF1,NIT1,-0.2898378372192383,effect,TESTED_NEGATIVE,single_seen,0.0353571112285581,0.0666912155878393,0.80953812703836,273,1508
KLF1,NIT1,-0.2898378372192383,effect,TESTED_NEGATIVE,single_seen,0.0353571112285581,0.0666912155878393,0.80953812703836,273,1508
KLF1,HK2,-0.0445162802934646,no_effect,TESTED_NEGATIVE,single_seen,0.132045343898515,0.0655607697083947,0.1762014652014651,397,2146
KLF1,HK2,-0.0445162802934646,no_effect,TESTED_NEGATIVE,single_seen,0.132045343898515,0.0655607697083947,0.1762014652014651,397,2146
KLF1,BCL2L11,-0.2921771705150604,effect,POSITIVE,single_seen,-0.884223990781113,0.0678987480988519,1.3709677877651952e-36,320,3477
KLF1,BCL2L11,-0.2921771705150604,effect,POSITIVE,single_seen,-0.884223990781113,0.0678987480988519,1.3709677877651952e-36,320,3477
KLF1,DLX2,-1.821856379508972,effect,POSITIVE,single_seen,-1.04834402305849,0.3661405377260036,0.0293556170448766,12,154
KLF1,DLX2,-1.821856379508972,effect,POSITIVE,single_seen,-1.04834402305849,0.3661405377260036,0.0293556170448766,12,154
KLF1,FEV,0.0470341891050338,no_effect,POSITIVE,single_seen,-0.735772468913554,0.070926303431832,2.340067991282703e-23,322,3208
KLF1,FEV,0.0470341891050338,no_effect,POSITIVE,single_seen,-0.735772468913554,0.070926303431832,2.340067991282703e-23,322,3208
KLF1,NCL,-0.0037389281205832,no_effect,TESTED_NEGATIVE,single_seen,0.0773560079477757,0.0147057043643636,2.6938860029561575e-06,1894,11547
KLF1,NCL,-0.0037389281205832,no_effect,TESTED_NEGATIVE,single_seen,0.0773560079477757,0.0147057043643636,2.6938860029561575e-06,1894,11547
KLF1,IRF1,-0.4084245860576629,effect,POSITIVE,single_seen,0.262553410516337,0.0991152591913853,0.0495876997643853,188,904
KLF1,IRF1,-0.4084245860576629,effect,POSITIVE,single_seen,0.262553410516337,0.0991152591913853,0.0495876997643853,188,904
KLF1,RREB1,-0.0006160013726912,no_effect,TESTED_NEGATIVE,single_seen,-0.0609301838161002,0.0471219466650708,0.4515848261327713,686,4271
KLF1,RREB1,-0.0006160013726912,no_effect,TESTED_NEGATIVE,single_seen,-0.0609301838161002,0.0471219466650708,0.4515848261327713,686,4271
KLF1,BAK1,0.564346194267273,effect,TESTED_NEGATIVE,single_seen,-0.0724246460601448,0.0570166123120299,0.4610294573643411,511,3133
KLF1,BAK1,0.564346194267273,effect,TESTED_NEGATIVE,single_seen,-0.0724246460601448,0.0570166123120299,0.4610294573643411,511,3133
KLF1,POU3F2,-2.360250949859619,effect,POSITIVE,single_seen,-0.407239252755426,0.1136396644682033,0.0034146601563706,128,1044
KLF1,POU3F2,-2.360250949859619,effect,POSITIVE,single_seen,-0.407239252755426,0.1136396644682033,0.0034146601563706,128,1044
KLF1,SGK1,-0.8096938133239746,effect,TESTED_NEGATIVE,single_seen,0.0033878965481383,0.0232206085998392,0.9539128932757556,158,954
KLF1,SGK1,-0.8096938133239746,effect,TESTED_NEGATIVE,single_seen,0.0033878965481383,0.0232206085998392,0.9539128932757556,158,954
KLF1,PTPN12,-0.0892155691981315,no_effect,TESTED_NEGATIVE,single_seen,-0.0940707943194858,0.0379625493499417,0.0734158776780443,879,5613
KLF1,PTPN12,-0.0892155691981315,no_effect,TESTED_NEGATIVE,single_seen,-0.0940707943194858,0.0379625493499417,0.0734158776780443,879,5613
KLF1,BPGM,0.1878064721822738,no_effect,TESTED_NEGATIVE,single_seen,-0.132106675725636,0.0643246479848377,0.1650188679245283,445,2823
KLF1,BPGM,0.1878064721822738,no_effect,TESTED_NEGATIVE,single_seen,-0.132106675725636,0.0643246479848377,0.1650188679245283,445,2823
KLF1,ZC3HAV1,0.1548137813806533,no_effect,TESTED_NEGATIVE,single_seen,0.0445273463469864,0.0298670195765963,0.3633036041539402,1311,7760
KLF1,ZC3HAV1,0.1548137813806533,no_effect,TESTED_NEGATIVE,single_seen,0.0445273463469864,0.0298670195765963,0.3633036041539402,1311,7760
KLF1,TMSB4X,0.0365435630083084,no_effect,TESTED_NEGATIVE,single_seen,-0.0275788600976008,0.0134285452105809,0.1650188679245283,1899,11587
KLF1,TMSB4X,0.0365435630083084,no_effect,TESTED_NEGATIVE,single_seen,-0.0275788600976008,0.0134285452105809,0.1650188679245283,1899,11587
KLF1,CITED1,-1.1725298166275024,effect,POSITIVE,single_seen,-0.402421797858899,0.1158092493737205,0.0048535620424515,120,932
KLF1,CITED1,-1.1725298166275024,effect,POSITIVE,single_seen,-0.402421797858899,0.1158092493737205,0.0048535620424515,120,932
KLF1,ZBTB10,-0.1859035193920135,no_effect,TESTED_NEGATIVE,single_seen,-0.0714199998000649,0.0893307261405036,0.683558341013825,209,1331
KLF1,ZBTB10,-0.1859035193920135,no_effect,TESTED_NEGATIVE,single_seen,-0.0714199998000649,0.0893307261405036,0.683558341013825,209,1331
KLF1,SET,-0.0180687848478555,no_effect,TESTED_NEGATIVE,single_seen,0.0644907659664759,0.0112575613819667,2.2300263846243738e-07,1898,11576
KLF1,SET,-0.0180687848478555,no_effect,TESTED_NEGATIVE,single_seen,0.0644907659664759,0.0112575613819667,2.2300263846243738e-07,1898,11576
KLF1,CDKN1C,-0.5645479559898376,effect,POSITIVE,single_seen,-0.824503037973739,0.0853939901942629,2.8554402950724224e-20,267,2740
KLF1,CDKN1C,-0.5645479559898376,effect,POSITIVE,single_seen,-0.824503037973739,0.0853939901942629,2.8554402950724224e-20,267,2740
KLF1,SPI1,-0.166092112660408,no_effect,POSITIVE,single_seen,-0.503351967119249,0.0532488995981871,1.9104526539895624e-19,526,4132
KLF1,SPI1,-0.166092112660408,no_effect,POSITIVE,single_seen,-0.503351967119249,0.0532488995981871,1.9104526539895624e-19,526,4132
KLF1,KMT2A,0.126368910074234,no_effect,TESTED_NEGATIVE,single_seen,-0.0538677214515922,0.0277220862542053,0.1979077458659704,1217,7468
KLF1,KMT2A,0.126368910074234,no_effect,TESTED_NEGATIVE,single_seen,-0.0538677214515922,0.0277220862542053,0.1979077458659704,1217,7468
KLF1,CBL,0.0109497532248497,no_effect,TESTED_NEGATIVE,single_seen,0.044381247297281,0.0509807086945343,0.6471028901734104,536,3070
KLF1,CBL,0.0109497532248497,no_effect,TESTED_NEGATIVE,single_seen,0.044381247297281,0.0509807086945343,0.6471028901734104,536,3070
KLF1,CELF2,-0.0522263720631599,no_effect,TESTED_NEGATIVE,single_seen,-0.182610619277743,0.0238680070383943,7.795266031264786e-13,1501,9538
KLF1,CELF2,-0.0522263720631599,no_effect,TESTED_NEGATIVE,single_seen,-0.182610619277743,0.0238680070383943,7.795266031264786e-13,1501,9538
KLF1,CDKN1B,-0.1164670661091804,no_effect,TESTED_NEGATIVE,single_seen,-0.0780961913893504,0.0753509026059974,0.5675535366645035,298,1775
KLF1,CDKN1B,-0.1164670661091804,no_effect,TESTED_NEGATIVE,single_seen,-0.0780961913893504,0.0753509026059974,0.5675535366645035,298,1775
KLF1,SLC38A2,-0.0464935600757598,no_effect,TESTED_NEGATIVE,single_seen,-0.0761515721456544,0.0398483263477151,0.2073564775613886,842,5131
KLF1,SLC38A2,-0.0464935600757598,no_effect,TESTED_NEGATIVE,single_seen,-0.0761515721456544,0.0398483263477151,0.2073564775613886,842,5131
KLF1,COL2A1,-0.2127823382616043,no_effect,POSITIVE,single_seen,-0.587315933893981,0.0490904797527154,6.1213456425048965e-31,651,5480
KLF1,COL2A1,-0.2127823382616043,no_effect,POSITIVE,single_seen,-0.587315933893981,0.0490904797527154,6.1213456425048965e-31,651,5480
KLF1,TSC22D1,-0.2039591073989868,no_effect,POSITIVE,single_seen,-0.768237364514411,0.0565925949169526,1.0969508354853452e-39,501,4875
KLF1,TSC22D1,-0.2039591073989868,no_effect,POSITIVE,single_seen,-0.768237364514411,0.0565925949169526,1.0969508354853452e-39,501,4875
KLF1,MAP4K5,-0.0728304162621498,no_effect,TESTED_NEGATIVE,single_seen,-0.0702952616384648,0.066159044346984,0.5559143676892518,337,2109
KLF1,MAP4K5,-0.0728304162621498,no_effect,TESTED_NEGATIVE,single_seen,-0.0702952616384648,0.066159044346984,0.5559143676892518,337,2109
KLF1,ZBTB25,-0.2441495209932327,no_effect,TESTED_NEGATIVE,single_seen,0.0189700534624644,0.121570259927016,0.9524485330681252,96,564
KLF1,ZBTB25,-0.2441495209932327,no_effect,TESTED_NEGATIVE,single_seen,0.0189700534624644,0.121570259927016,0.9524485330681252,96,564
KLF1,ELMSAN1,0.186741754412651,no_effect,TESTED_NEGATIVE,single_seen,0.0675624867796363,0.0708079513028385,0.6063703099510604,282,1602
KLF1,ELMSAN1,0.186741754412651,no_effect,TESTED_NEGATIVE,single_seen,0.0675624867796363,0.0708079513028385,0.6063703099510604,282,1602
KLF1,IGDCC3,0.3346955776214599,effect,POSITIVE,single_seen,-1.09832229810656,0.2038745512905604,1.415696464875975e-06,45,578
KLF1,IGDCC3,0.3346955776214599,effect,POSITIVE,single_seen,-1.09832229810656,0.2038745512905604,1.415696464875975e-06,45,578
KLF1,PTPN9,-0.0803511217236518,no_effect,TESTED_NEGATIVE,single_seen,0.111442352681261,0.0677521396768934,0.300859993120055,359,1982
KLF1,PTPN9,-0.0803511217236518,no_effect,TESTED_NEGATIVE,single_seen,0.111442352681261,0.0677521396768934,0.300859993120055,359,1982
KLF1,ISL2,-0.0230134483426809,no_effect,TESTED_NEGATIVE,single_seen,0.0720315413301311,0.0992529510525921,0.718723090430202,176,1008
KLF1,ISL2,-0.0230134483426809,no_effect,TESTED_NEGATIVE,single_seen,0.0720315413301311,0.0992529510525921,0.718723090430202,176,1008
KLF1,CBFA2T3,-0.0750560536980629,no_effect,TESTED_NEGATIVE,single_seen,-0.151812752114514,0.0425375154759763,0.0035844736359062,729,4876
KLF1,CBFA2T3,-0.0750560536980629,no_effect,TESTED_NEGATIVE,single_seen,-0.151812752114514,0.0425375154759763,0.0035844736359062,729,4876
KLF1,MAP2K3,-0.0404689237475395,no_effect,TESTED_NEGATIVE,single_seen,0.010446916419005,0.138792819962249,0.979068715017268,176,1023
KLF1,MAP2K3,-0.0404689237475395,no_effect,TESTED_NEGATIVE,single_seen,0.010446916419005,0.138792819962249,0.979068715017268,176,1023
KLF1,IKZF3,0.1790876686573028,no_effect,TESTED_NEGATIVE,single_seen,-0.0487314909878024,0.0555093936066317,0.644960217349117,467,2940
KLF1,IKZF3,0.1790876686573028,no_effect,TESTED_NEGATIVE,single_seen,-0.0487314909878024,0.0555093936066317,0.644960217349117,467,2940
KLF1,KIF18B,-0.0027960499282926,no_effect,TESTED_NEGATIVE,single_seen,0.108182423027111,0.0792077774404191,0.4198470555400502,307,1606
KLF1,KIF18B,-0.0027960499282926,no_effect,TESTED_NEGATIVE,single_seen,0.108182423027111,0.0792077774404191,0.4198470555400502,307,1606
KLF1,TBX2,-1.23462975025177,effect,POSITIVE,single_seen,-0.638726360983736,0.193166404628924,0.008317206000637,44,417
KLF1,TBX2,-1.23462975025177,effect,POSITIVE,single_seen,-0.638726360983736,0.193166404628924,0.008317206000637,44,417
KLF1,SNAI1,-0.2063914388418197,no_effect,TESTED_NEGATIVE,single_seen,0.0890065099307266,0.0917504657284519,0.5996844279223461,138,767
KLF1,SNAI1,-0.2063914388418197,no_effect,TESTED_NEGATIVE,single_seen,0.0890065099307266,0.0917504657284519,0.5996844279223461,138,767
KLF1,CEBPB,-0.0308720897883176,no_effect,TESTED_NEGATIVE,single_seen,-0.0099345330248268,0.0342854075877721,0.9078811348662096,588,3485
KLF1,CEBPB,-0.0308720897883176,no_effect,TESTED_NEGATIVE,single_seen,-0.0099345330248268,0.0342854075877721,0.9078811348662096,588,3485
KLF1,PTPN1,0.0308336392045021,no_effect,TESTED_NEGATIVE,single_seen,-0.0039782979443135,0.0793223069915015,0.9862751086573476,1124,6631
KLF1,PTPN1,0.0308336392045021,no_effect,TESTED_NEGATIVE,single_seen,-0.0039782979443135,0.0793223069915015,0.9862751086573476,1124,6631
KLF1,S1PR2,-0.5693160891532898,effect,POSITIVE,single_seen,-0.637204956430243,0.1534981981261578,0.0004278632653426,64,612
KLF1,S1PR2,-0.5693160891532898,effect,POSITIVE,single_seen,-0.637204956430243,0.1534981981261578,0.0004278632653426,64,612
KLF1,CNN1,0.7636422514915466,effect,POSITIVE,single_seen,-0.296176215276255,0.104336069368886,0.0311972154604075,163,1252
KLF1,CNN1,0.7636422514915466,effect,POSITIVE,single_seen,-0.296176215276255,0.104336069368886,0.0311972154604075,163,1252
KLF1,KLF1,0.9200772047042848,effect,POSITIVE,single_seen,1.48391864969359,0.0438768655900077,2.7500000000000003e-250,1720,6882
KLF1,KLF1,0.9200772047042848,effect,POSITIVE,single_seen,1.48391864969359,0.0438768655900077,2.7500000000000003e-250,1720,6882
KLF1,LYL1,-0.0142749529331922,no_effect,TESTED_NEGATIVE,single_seen,-0.100635034688424,0.0196986852651174,5.825005561233383e-06,1682,10345
KLF1,LYL1,-0.0142749529331922,no_effect,TESTED_NEGATIVE,single_seen,-0.100635034688424,0.0196986852651174,5.825005561233383e-06,1682,10345
KLF1,SAMD1,-0.0150426188483834,no_effect,TESTED_NEGATIVE,single_seen,-0.155779487832249,0.0368811958440288,0.0003187806977762,861,5670
KLF1,SAMD1,-0.0150426188483834,no_effect,TESTED_NEGATIVE,single_seen,-0.155779487832249,0.0368811958440288,0.0003187806977762,861,5670
